상호명,상권업종중분류명,시도명,시군구명,행정동명,경도,위도
청춘포차,주점,전북특별자치도,임실군,임실읍,127.281522286552,35.6147539660753
글로벌,고용 알선,전북특별자치도,익산시,인화동,126.954256477942,35.9308964353784
코아모텔,일반 숙박,전북특별자치도,전주시 완산구,노송동,127.143283572469,35.8278427006494
라스트쿠프,서양식,전북특별자치도,전주시 완산구,중앙동,127.141781085415,35.8168671401239
인디고,일반 숙박,전북특별자치도,전주시 완산구,풍남동,127.152210156591,35.8197294068314
씨유봉동주공점,종합 소매,전북특별자치도,완주군,봉동읍,127.159259444595,35.9305742044544
가온해;네일,이용·미용,전북특별자치도,완주군,삼례읍,127.11804154629,35.91852710571
퀸즈,이용·미용,전북특별자치도,전주시 완산구,효자5동,127.100619986297,35.8361505296698
뽀송에스테틱,이용·미용,전북특별자치도,전주시 완산구,중화산2동,127.121001003578,35.8173585087406
웨스턴스프링스,스포츠 서비스,전북특별자치도,정읍시,내장상동,126.874553400243,35.5403631557315
고진감래,한식,전북특별자치도,전주시 완산구,효자5동,127.11064285883,35.8167376063756
익산자동차밧데리할인매장,자동차 수리·세차,전북특별자치도,익산시,영등1동,126.973675742925,35.9496481131247
이마트24R고창,종합 소매,전북특별자치도,고창군,흥덕면,126.699856678132,35.5203254384282
단성무이,중식,전북특별자치도,전주시 완산구,중앙동,127.139959980112,35.8195370046487
엘까미노,일반 숙박,전북특별자치도,군산시,월명동,126.709647070416,35.9888820427669
원평팥죽,한식,전북특별자치도,김제시,금산면,126.996220472255,35.7145485084628
장금이백반나라,한식,전북특별자치도,정읍시,신태인읍,126.891422065409,35.6896693795906
바다에누워,일반 숙박,전북특별자치도,부안군,변산면,126.481250296213,35.6370028246858
리바이스모다아울렛,섬유·의복·신발 소매,전북특별자치도,김제시,용지면,126.99322794052,35.8171848894593
로뎀일자리센터,청소·방제,전북특별자치도,남원시,금동,127.37644640344,35.4050053956272
르샵,섬유·의복·신발 소매,전북특별자치도,전주시 완산구,노송동,127.144695996858,35.8255608234807
디오퍼짓사이트,섬유·의복·신발 소매,전북특별자치도,군산시,조촌동,126.739141404955,35.9764136401723
더스무스,이용·미용,전북특별자치도,전주시 완산구,효자5동,127.102032533886,35.8328957965655
오븐중고마트,중고 상품 소매,전북특별자치도,전주시 덕진구,진북동,127.128757529358,35.8308332932394
오늘부동산공인중개사무서,부동산 서비스,전북특별자치도,전주시 덕진구,송천1동,127.126113483527,35.866453728309
스튜디오제이엠,전문 디자인,전북특별자치도,완주군,고산면,127.205864557021,35.9723388601513
나성하우스,일반 숙박,전북특별자치도,전주시 덕진구,금암동,127.134894630236,35.8407944720115
포토그레이익산원광대점,사진 촬영,전북특별자치도,익산시,신동,126.957675614726,35.9610171917979
느티나무한의원,의원,전북특별자치도,완주군,봉동읍,127.126073491196,35.9599400343915
바이닐스토어,섬유·의복·신발 소매,전북특별자치도,군산시,수송동,126.717795658736,35.9614318713092
황금포차,한식,전북특별자치도,전주시 완산구,노송동,127.145132696615,35.8283632121359
엔젤스코인노래연습장익산,유원지·오락,전북특별자치도,익산시,영등1동,126.972066366582,35.9559293981397
서재필의어랑,일식,전북특별자치도,전주시 완산구,중화산2동,127.118930204008,35.8163151129279
오버차지,비알코올 ,전북특별자치도,익산시,모현동,126.940442468228,35.9546471226787
혜당생활과학,가전·통신 소매,전북특별자치도,전주시 덕진구,인후3동,127.163605716069,35.8348285436826
원컴솔루션,가전·통신 소매,전북특별자치도,정읍시,수성동,126.853916812243,35.5671716200377
카페라움,비알코올 ,전북특별자치도,군산시,신풍동,126.705581709736,35.9757501866099
삼동,기술 서비스,전북특별자치도,김제시,신풍동,126.915145284633,35.7696765151941
원조부안집,한식,전북특별자치도,익산시,모현동,126.939613737264,35.9512129814664
피성희치주과치과의원,병원,전북특별자치도,익산시,모현동,126.941022109226,35.9502854034939
초풍천수산,식료품 소매,전북특별자치도,고창군,고창읍,126.713950775532,35.4349967570725
에스엘.디루체,시계·귀금속 소매,전북특별자치도,익산시,왕궁면,127.102523593265,35.9906315597173
3H지압침대익산모현센터,가구 소매,전북특별자치도,익산시,모현동,126.943065182639,35.9452394375783
더원,본사·경영 컨설팅,전북특별자치도,전주시 덕진구,금암동,127.135349059505,35.8411544638301
블루온테크,광고,전북특별자치도,전주시 덕진구,진북동,127.135824970836,35.8281397634894
엘칸토전주김제,섬유·의복·신발 소매,전북특별자치도,김제시,용지면,126.99322794052,35.8171848894593
샤브50,한식,전북특별자치도,정읍시,내장상동,126.870647366357,35.5555729888659
아리랑호텔,일반 숙박,전북특별자치도,고창군,고창읍,126.711549217558,35.4352073595137
대영철물점,철물·건설자재 소매,전북특별자치도,고창군,대산면,126.597715038525,35.3409013130339
화산동탁구클럽,스포츠 서비스,전북특별자치도,전주시 완산구,중화산1동,127.127652928929,35.8114303442079
타이어K김제총판,자동차 부품 소매,전북특별자치도,김제시,요촌동,126.875187669163,35.806287121791
자연반찬,식료품 소매,전북특별자치도,전주시 완산구,효자5동,127.095210326499,35.8198241192011
한산푸드,식료품 소매,전북특별자치도,전주시 덕진구,여의동,127.081561868403,35.8480615701776
아산해장마루,한식,전북특별자치도,고창군,아산면,126.634314662138,35.4403339228254
케이엠유통,청소·방제,전북특별자치도,전주시 완산구,동서학동,127.178246090732,35.7990817785166
모래내철물,철물·건설자재 소매,전북특별자치도,전주시 덕진구,진북동,127.141533793134,35.8333965255063
크로스핏한옥,기타 교육,전북특별자치도,전주시 덕진구,덕진동,127.12599010784,35.8444632396905
디드꽃동산점,한식,전북특별자치도,전주시 완산구,완산동,127.144577134035,35.8088335741087
비에이치씨무주덕유산리조트점,기타 간이,전북특별자치도,무주군,설천면,127.731389878206,35.8897984052552
블랭크핏,스포츠 서비스,전북특별자치도,전주시 완산구,삼천3동,127.113048360633,35.7963578271682
신한비즈,본사·경영 컨설팅,전북특별자치도,전주시 완산구,평화2동,127.136824694464,35.7915924732264
밥끼,식료품 소매,전북특별자치도,익산시,신동,126.958440125873,35.9617564753889
에어비앤비호스텔,일반 숙박,전북특별자치도,군산시,삼학동,126.713902236194,35.9774646334391
쿠씨엘,섬유·의복·신발 소매,전북특별자치도,김제시,교월동,126.879653512937,35.7942598115833
오늘의스토리,주점,전북특별자치도,전주시 완산구,효자4동,127.095510767053,35.8119738968865
이마트24익산하나리움,종합 소매,전북특별자치도,익산시,삼성동,126.987750134432,35.9636286118359
일품수학학원,일반 교육,전북특별자치도,전주시 덕진구,혁신동,127.058356952763,35.8443258516444
원탑자동문,기타 가정용품 수리,전북특별자치도,익산시,동산동,126.967177053932,35.9313693101259
조하어학원,일반 교육,전북특별자치도,완주군,삼례읍,127.122011242965,35.9206230388662
일타인력,고용 알선,전북특별자치도,고창군,고창읍,126.695306572032,35.4377632502491
삼백칼국수보쌈,한식,전북특별자치도,전주시 완산구,효자4동,127.100204033298,35.804615777129
알프스모텔,일반 숙박,전북특별자치도,전주시 완산구,중화산1동,127.124258445858,35.8129480198232
미엘르,본사·경영 컨설팅,전북특별자치도,완주군,용진읍,127.160694174003,35.8893402781371
보코노래연습장,유원지·오락,전북특별자치도,전주시 완산구,효자5동,127.104318227327,35.8203843541228
파크볼링shop,오락용품 소매,전북특별자치도,전주시 덕진구,덕진동,127.122007107742,35.8457200960032
리드인독서논술국어학원,일반 교육,전북특별자치도,전주시 덕진구,송천1동,127.131713279955,35.8647713885782
김밥집,기타 간이,전북특별자치도,군산시,조촌동,126.742632307803,35.9769348822274
군주수산,식료품 소매,전북특별자치도,군산시,해신동,126.704737675295,35.9939800425746
원플러스쇼핑,종합 소매,전북특별자치도,전주시 덕진구,우아2동,127.171545057935,35.8262465101758
두마리찜닭두찜전주,한식,전북특별자치도,전주시 덕진구,송천1동,127.121460737865,35.8576352466083
씨유전주효자,종합 소매,전북특별자치도,전주시 완산구,효자5동,127.098507438678,35.828374418133
푸릇티Fruity,식료품 소매,전북특별자치도,전주시 덕진구,송천2동,127.118654503839,35.8689668101038
킹노래연습장,유원지·오락,전북특별자치도,전주시 완산구,효자3동,127.114255374893,35.804918686626
비에이치씨팔봉점,기타 간이,전북특별자치도,익산시,팔봉동,127.012106173204,35.9664044426715
국수카페,한식,전북특별자치도,군산시,소룡동,126.534375876989,35.9386990975201
퍼스트,청소·방제,전북특별자치도,전주시 완산구,삼천1동,127.130996877769,35.7994309457259
만남7080,주점,전북특별자치도,정읍시,수성동,126.856085163623,35.5821627927663
동부주유소,연료 소매,전북특별자치도,부안군,부안읍,126.735334718777,35.7376906230346
성초당,일식,전북특별자치도,군산시,조촌동,126.739539534045,35.9666000541531
유유,비알코올 ,전북특별자치도,군산시,개정동,126.749662703697,35.966143943691
디폴트,비알코올 ,전북특별자치도,전주시 완산구,삼천2동,127.119070280867,35.7915482765766
리자인,기타 생활용품 소매,전북특별자치도,익산시,중앙동,126.948212750725,35.9376893568498
이솔팜빌리지델루나관광펜션,일반 숙박,전북특별자치도,고창군,심원면,126.563548445919,35.5104095748061
매스피아수학호성학원,일반 교육,전북특별자치도,전주시 덕진구,호성동,127.150440431349,35.8611894474122
씨유뉴아중,종합 소매,전북특별자치도,전주시 덕진구,우아2동,127.172750484517,35.8258572425141
일품양평해장국북면점,한식,전북특별자치도,정읍시,북면,126.892550007921,35.6146654091197
책차향,장식품 소매,전북특별자치도,김제시,요촌동,126.888374817676,35.807048136746
리채움,전문 디자인,전북특별자치도,전주시 완산구,효자5동,127.108141607533,35.8163883908149
별하,여행사·보조,전북특별자치도,완주군,상관면,127.217807768632,35.7709422447056
홍가네정육,식료품 소매,전북특별자치도,완주군,이서면,127.023949028487,35.8284394370748
